% PARTICLE_ATTRIBUTES_CONTROLLERS_NAMES 
% BUNCH_ATTRIBUTE_DOUBLE charge   -1 
% BUNCH_ATTRIBUTE_DOUBLE classical_radius   1.53303e-18 
% BUNCH_ATTRIBUTE_DOUBLE macro_size   31013.7 
% BUNCH_ATTRIBUTE_DOUBLE mass   0.939294 
%  SYNC_PART_COORDS 0 0 0  x, y, z positions in [m]
%  SYNC_PART_MOMENTUM 0 0 0.068576380773558  px, py, pz momentum component in GeV/c
%  SYNC_PART_X_AXIS 1 0 0  nxx, nxy, pxz - x-axis ort coordinates
%  info only: energy of the synchronous particle [GeV] = 0.0025 
%  info only: momentum of the synchronous particle [GeV/c] = 0.068576380773558 
%  info only: beta=v/c of the synchronous particle = 0.072814629073404 
%  info only: gamma=1/sqrt(1-(v/c)**2) of the synchronous particle = 1.0026615734797 
%  SYNC_PART_TIME 0  time in [sec]
% x[m] px[rad] y[m] py[rad] z[m]  (pz or dE [GeV]) 
0.0010255359 0.010294927 0.0013083139 -0.013101449 0.00071547676 1.8180522e-06 
-0.00029310557 -0.0039834921 0.0012712029 -0.011585297 0.0010484225 -8.3404467e-06 
0.0013195606 0.011985296 0.00021985101 0.00034001321 0.0010597331 4.8243095e-06 
0.0002162622 0.0029161639 -0.00080515085 0.0059976897 0.0014612457 -1.0593176e-05 
-0.00051524026 -0.0065523314 0.00071942959 -0.0089454618 0.0026063472 4.5129989e-07 
-6.5406657e-05 0.0050238795 0.00028030183 0.00096901388 -0.0022808527 3.1177314e-06 
0.00084792601 0.010997433 -0.0004302194 0.00037272388 -0.0023429206 4.3245801e-06 
-0.00024590901 0.00070536718 0.00016951224 -0.0012273998 0.00033449857 6.4645648e-06 
6.8730702e-05 0.0041537428 -0.0003196485 0.010675574 0.001364435 -3.4480711e-06 
-0.00049205049 -0.005636192 0.001326653 -0.010690923 0.0012197043 6.1671615e-06 
-0.00057909601 -0.0044137241 -0.00039857304 0.0037588627 -0.0021465156 1.9944308e-05 
0.00083149678 0.011824412 0.00015637298 0.0056636987 0.00082655105 -2.63567e-06 
0.00056918428 0.0038734564 -0.00071078978 0.0058966839 0.00023412639 -1.2439491e-05 
0.00018670424 -0.0049804077 -0.00046596373 0.0027257862 -0.00047990194 1.4324427e-05 
0.0011587146 0.012728046 0.00051014924 -0.0041382112 0.0013045156 -3.7530314e-06 
0.00057742045 0.0048841067 0.00026037583 -0.0060496966 -0.00035072735 -1.1815262e-05 
0.0004725148 0.0088179518 -0.00025406072 0.0021751074 -0.0013618485 -7.2018348e-06 
0.0006450466 0.0013042493 0.00056298663 -0.010820271 0.0013662454 -7.9508075e-06 
0.00064192757 0.0059331405 -0.00059890061 0.0092669193 0.0020924178 -1.2801442e-05 
0.00055101281 0.0099487018 0.00022219465 -0.0071815701 0.00068451917 -1.1450412e-05 
-0.00076225175 -0.0079807846 1.9039947e-05 0.0050136353 -0.00098203158 1.200028e-05 
-0.0012717209 -0.015128233 0.00045314003 -0.0039825886 -0.00065783138 -1.1814852e-05 
-0.00023527831 -0.0037650994 -0.0003036691 -0.0021157432 0.00060545086 4.6381122e-06 
